Unnamed: 0,speaker,text,domain-intent,rating 1,rating 2,rating 3,rating 4,rating 5,domain,intent,avg_rating,conv_ID,turn_id,wt_avg_rating,word_count,satisfaction_rating,sentiment,politeness,clause_to_sentence_ratio,dialogue_depth,lexical_diversity,rare_ratio,common_ratio,stopword_ratio,?,!,...
19890,USER,"Hmm, are you absolutely sure that there's no moderately priced places in the North for 4 people, 1 night on Thursday?",Hotel-Inform,3.0,3.0,3.0,2.0,,Hotel,Inform,2.75,867,26,2.87,21,Medium,Positive,0,1.0,1,1.0,0.238095238095238,0.3809523809523809,0.3809523809523809,1,0,0
19891,SYSTEM,"Yes, Unfortunately I double checked all the hotels available for what you are looking for. They are all booked up for the night.",Booking-NoBook,,,,,,Booking,NoBook,,867,27,,23,Medium,Positive,0,1.0,1,0.8260869565217391,0.217391304347826,0.5217391304347826,0.5652173913043478,0,0,0
19892,USER,"All right, then let's start all over again. I need a place to stay for 4 people 3 nights, if not then for one night.",Hotel-Inform,3.0,3.0,3.0,2.0,,Hotel,Inform,2.75,867,28,2.87,25,Medium,Neutral,0,1.5,0,0.92,0.2,0.48,0.48,0,0,0
19893,SYSTEM,The Avalon shows availability for 3 nights starting Thursday for 4 people. It is a 4 star moderately priced guesthouse. Would you like me to book it for you?,Hotel-Inform,,,,,,Hotel,Inform,,867,29,,29,Medium,Positive,0,1.0,2,0.896551724137931,0.2413793103448276,0.4482758620689655,0.3793103448275862,1,0,0
19894,USER,Yeah this seems fine. Go ahead and book it for me.,,3.0,4.0,3.0,3.0,,,,3.25,867,30,3.29,11,Medium,Positive,0,1.0,2,1.0,0.2727272727272727,0.3636363636363636,0.3636363636363636,0,0,0
19895,SYSTEM,"I apologize, as I went to book it someone else must have already snagged it. Can you stay on a different day maybe?",Booking-Request,,,,,,Booking,Request,,867,31,,23,Medium,Positive,0,2.0,2,0.9565217391304348,0.2608695652173913,0.391304347826087,0.4347826086956521,1,0,0
19896,USER,"No, but please try 1 night instead of 3.",Hotel-Inform,3.0,2.0,2.0,3.0,,Hotel,Inform,2.5,867,32,2.42,9,Low,Positive,1,1.0,1,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0,0,0
19897,SYSTEM,I was able to find you one night at the avalon hotel? May I book it for you?,Booking-Inform,,,,,,Booking,Inform,,867,33,,18,Medium,Neutral,0,1.0,1,0.9444444444444444,0.2777777777777778,0.5,0.5,2,0,0
19898,USER,"Yes, please book that for me and give me the reference number.",Hotel-Request,3.0,3.0,2.0,3.0,,Hotel,Request,2.75,867,34,2.71,12,Low,Positive,1,1.0,1,0.9166666666666666,0.1666666666666666,0.5,0.5,0,0,0
19899,SYSTEM,Booking was unsuccessful. Can I try another day or a shorter stay?,Booking-Request,,,,,,Booking,Request,,867,35,,12,Medium,Negative,0,1.0,0,1.0,0.3333333333333333,0.3333333333333333,0.4166666666666667,1,0,0
19900,USER,How about starting on Friday?,Hotel-Inform,3.0,3.0,2.0,3.0,,Hotel,Inform,2.75,867,36,2.71,5,Low,Neutral,0,1.0,0,1.0,0.2,0.4,0.6,1,0,0
19901,SYSTEM,"sorry, but Friday is all booked",Booking-NoBook,,,,,,Booking,NoBook,,867,37,,6,Medium,Neutral,0,1.0,1,1.0,0.5,0.5,0.5,0,0,0
19902,USER,"Book whatever is avaliable, thanks!",general-thank,3.0,3.0,3.0,3.0,,general,thank,3.0,867,38,3.0,5,Medium,Positive,0,2.0,0,1.0,0.4,0.2,0.2,0,1,0
19903,SYSTEM,I apologize for the long wait. You are booked at the hamilton lodge. Your reference number is EL2JG964. Is there anything else I can help with?,Booking-Book,,,,,,Booking,Book,,867,39,,26,Medium,Positive,0,1.25,0,0.9230769230769232,0.3461538461538461,0.3846153846153846,0.5,1,0,0
19904,USER,Yes I would like to visit a museum.,,3.0,3.0,3.0,3.0,,,,3.0,867,40,3.0,8,Medium,Positive,0,1.0,0,1.0,0.25,0.5,0.375,0,0,0
19905,SYSTEM,"We have many museums in town, in every area except the north. Do you have a preference?",Attraction-Inform,,,,,,Attraction,Inform,,867,41,,17,Medium,Neutral,0,1.0,0,0.8823529411764706,0.1764705882352941,0.5294117647058824,0.5294117647058824,1,0,0
19906,USER,"No, just let me know what you would recommend and give me the postcode, area, and phone number.",Attraction-Request,3.0,2.0,3.0,3.0,,Attraction,Request,2.75,867,42,2.71,18,Low,Positive,0,1.0,0,0.8888888888888888,0.2222222222222222,0.4444444444444444,0.4444444444444444,0,0,0
19907,SYSTEM,"I like byard art, the postcode is cb21sj and their address is 14 king's parade",Attraction-Recommend,,,,,,Attraction,Recommend,,867,43,,15,Medium,Positive,0,1.0,0,0.9333333333333332,0.4,0.4,0.4,0,0,0
19908,USER,"Thank you for that, can I have their phone number as well?",Attraction-Request,3.0,3.0,3.0,3.0,,Attraction,Request,3.0,867,44,3.0,12,Medium,Positive,1,2.0,1,1.0,0.25,0.5,0.5833333333333334,1,0,0
19909,SYSTEM,"Of course you can, it's 01223464646. Would that be all for you today?",Attraction-Inform,,,,,,Attraction,Inform,,867,45,,13,Medium,Neutral,0,1.0,2,0.9230769230769232,0.2307692307692307,0.6153846153846154,0.6153846153846154,1,0,0
19910,USER,"Yes, that is all that I needed. Thank you for your help! Goodbye.",general-thank,3.0,3.0,4.0,3.0,,general,thank,3.25,867,46,3.29,13,Medium,Positive,1,1.3333333333333333,2,0.9230769230769232,0.3846153846153846,0.4615384615384615,0.6153846153846154,0,1,0
19911,USER,OVERALL,,3.0,3.0,3.0,4.0,,,,3.25,867,47,3.13,1,Medium,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
19912,USER,I'm in the mood for some modern eclectic food so please find me a cheap restaurant that sells some,Restaurant-Inform,3.0,3.0,3.0,2.0,3.0,Restaurant,Inform,2.8,868,0,2.88,19,Medium,Positive,1,3.0,2,0.9473684210526316,0.1052631578947368,0.4736842105263157,0.4736842105263157,0,0,0
19913,SYSTEM,"I'm sorry, I wasn't able to find any of those.",Restaurant-NoOffer,,,,,,Restaurant,NoOffer,,868,1,,10,Medium,Negative,0,1.0,1,1.0,0.4,0.3,0.5,0,0,0
19914,USER,"How about Indian, instead?",Restaurant-Inform,3.0,3.0,3.0,4.0,3.0,Restaurant,Inform,3.2,868,2,3.12,4,Medium,Neutral,0,1.0,0,1.0,0.5,0.25,0.5,1,0,0
19915,SYSTEM,There are four cheap Indian restaurants in Cambridge. What area of town were you interested in?,Restaurant-Request,,,,,,Restaurant,Request,,868,3,,16,Medium,Positive,0,1.0,0,1.0,0.1875,0.4375,0.4375,1,0,0
19916,USER,I want one on the west side of town. If there's not one there then the centre of town will be fine.,Restaurant-Inform,3.0,2.0,3.0,3.0,3.0,Restaurant,Inform,2.8,868,4,2.71,22,Low,Positive,0,1.5,0,0.8636363636363636,0.1818181818181818,0.5909090909090909,0.5454545454545454,0,0,0
19917,SYSTEM,"we don't have any on the westside, but three in the city centre. Might I suggest the Kohinoor?",Restaurant-Recommend,,,,,,Restaurant,Recommend,,868,5,,18,Medium,Neutral,1,1.0,1,0.8888888888888888,0.2222222222222222,0.5,0.6111111111111112,1,0,0
19918,USER,That sounds great! Could you book a table there for 12:00 on Saturday? Just me.,Restaurant-Inform,3.0,3.0,3.0,3.0,3.0,Restaurant,Inform,3.0,868,6,3.0,15,Medium,Positive,1,1.0,1,1.0,0.2666666666666666,0.4666666666666667,0.4666666666666667,1,1,0
19919,SYSTEM,Booking was successful. The table will be reserved for 15 minutes. Reference number is : VSJ2W6N3. Can I help you with anything else?,Booking-Book,,,,,,Booking,Book,,868,7,,23,Medium,Positive,0,1.0,0,1.0,0.2608695652173913,0.4347826086956521,0.4347826086956521,1,0,0
19920,USER,I am also looking for a place to stay.,,3.0,3.0,2.0,2.0,3.0,,,2.6,868,8,2.59,9,Low,Neutral,0,2.0,0,1.0,0.2222222222222222,0.3333333333333333,0.5555555555555556,0,0,0
19921,SYSTEM,What area would you like it to be in?,Hotel-Request,,,,,,Hotel,Request,,868,9,,9,Medium,Positive,0,1.0,1,1.0,0.1111111111111111,0.7777777777777778,0.5555555555555556,1,0,0
19922,USER,The area doesn't matter.,,3.0,3.0,3.0,4.0,3.0,,,3.2,868,10,3.12,4,Medium,Neutral,0,1.0,0,1.0,0.25,0.25,0.5,0,0,0
19923,SYSTEM,Well do you have a price preference?,Hotel-Request,,,,,,Hotel,Request,,868,11,,7,Medium,Positive,0,1.0,0,1.0,0.1428571428571428,0.5714285714285714,0.5714285714285714,1,0,0
19924,USER,I would prefer a guesthouse and free wifi and parking.,Hotel-Inform,3.0,3.0,2.0,3.0,3.0,Hotel,Inform,2.8,868,12,2.71,10,Low,Positive,0,1.0,0,0.9,0.4,0.4,0.4,0,0,0
19925,SYSTEM,Do you have a price range or star rating in mind?,Hotel-Request,,,,,,Hotel,Request,,868,13,,11,Medium,Neutral,0,1.0,0,1.0,0.1818181818181818,0.5454545454545454,0.5454545454545454,1,0,0
19926,USER,Do they have vegetarian options?,,3.0,3.0,2.0,3.0,3.0,,,2.8,868,14,2.71,5,Low,Neutral,0,1.0,1,1.0,0.4,0.6,0.6,1,0,0
19927,SYSTEM,Vegeterian friendly options are availble on the menu. Would you like to make a reservation?,,,,,,,,,,868,15,,15,Medium,Positive,0,1.0,0,1.0,0.3333333333333333,0.5333333333333333,0.4,1,0,0
19928,USER,"I don't care, book it for the same group of people and 2 nights starting from the same day.",Hotel-Inform,3.0,2.0,2.0,2.0,3.0,Hotel,Inform,2.4,868,16,2.3,19,Low,Negative,0,1.0,1,0.8947368421052632,0.1578947368421052,0.3684210526315789,0.5789473684210527,0,0,0
19929,SYSTEM,Your booking number is GC8V34OD for the Acorn guest house at 154 chesterton road for 1 person on Saturday for 2 days is set.,Booking-Book,,,,,,Booking,Book,,868,17,,24,Medium,Positive,0,1.0,0,0.875,0.2916666666666667,0.3333333333333333,0.375,0,0,0
19930,USER,Does the hotel offer a shuttle service to and from attractions?,,4.0,3.0,3.0,4.0,3.0,,,3.4,868,18,3.41,11,High,Positive,0,1.0,0,1.0,0.1818181818181818,0.4545454545454545,0.5454545454545454,1,0,0
19931,SYSTEM,"I'm sorry, there is no shuttle service to the attractions. I'm sure you can find a taxi service. Can I get anything else for you.",,,,,,,,,,868,19,,25,Medium,Positive,0,1.0,0,0.96,0.32,0.4,0.44,0,0,0
19932,USER,Does the hotel offer dry cleaning service?,,3.0,1.0,3.0,3.0,3.0,,,2.6,868,20,2.43,7,Low,Neutral,0,1.0,0,1.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,1,0,0
19933,SYSTEM,"Sorry, Acorn Guest House doesn't offer dry cleaning services to guests. Do you need anything else?",,,,,,,,,,868,21,,16,Medium,Negative,0,1.0,0,1.0,0.25,0.1875,0.25,1,0,0
19934,USER,"Thank you, that is all that I need.",general-thank,3.0,1.0,3.0,3.0,3.0,general,thank,2.6,868,22,2.43,8,Low,Positive,1,2.0,2,0.875,0.375,0.5,0.625,0,0,0
19935,USER,OVERALL,,3.0,3.0,3.0,4.0,4.0,,,3.4,868,23,3.14,1,Medium,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
19936,USER,"I dont want wifi, just somewhere with four stars.",Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,869,0,3.0,9,Medium,Negative,0,1.0,0,1.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0,0,0
19937,SYSTEM,All of the 4 star hotels I have listed have wifi. Is that okay or would you like me to look for a hotel with a different star rating?,Hotel-Request,,,,,,Hotel,Request,,869,1,,29,Medium,Positive,0,1.3333333333333333,1,0.896551724137931,0.1379310344827586,0.5862068965517241,0.5517241379310345,1,0,0
19938,USER,"I guess it's OK if they have it, as long as they won't charge me for not using it. But 4-star accommodations are a must.",,3.0,3.0,3.0,,,,,3.0,869,2,3.0,25,Medium,Positive,0,2.0,6,0.92,0.28,0.48,0.6,0,0,0
19939,SYSTEM,I have two 4-star hotels on the west side and one in city centre. Do you have a location preference?,Hotel-Select,,,,,,Hotel,Select,,869,3,,20,Medium,Neutral,0,1.0,0,0.95,0.2,0.55,0.5,1,0,0
19940,USER,Are there any in the South side of the city?,,3.0,3.0,3.0,,,,,3.0,869,4,3.0,10,Medium,Neutral,0,1.0,0,0.9,0.1,0.7,0.7,1,0,0
19941,SYSTEM,"I have nothing in the south that matched your criteria, only west and centre.",Hotel-NoOffer,,,,,,Hotel,NoOffer,,869,5,,14,Medium,Neutral,0,2.0,1,1.0,0.2142857142857142,0.4285714285714285,0.5714285714285714,0,0,0
19942,USER,How about a place in any area with free wifi.,Hotel-Inform,3.0,2.0,3.0,,,Hotel,Inform,2.67,869,6,2.67,10,Low,Positive,0,1.0,0,1.0,0.1,0.5,0.6,0,0,0
19943,SYSTEM,Okay I have the Cambridge Belfry which is a 4 star cheap hotel in the west part of the city. Would you like for me to book it for you?,Hotel-Inform,,,,,,Hotel,Inform,,869,7,,30,Medium,Positive,0,2.0,1,0.9,0.2,0.5666666666666667,0.5333333333333333,1,0,0
19944,USER,"Yes, please.",,3.0,3.0,3.0,,,,,3.0,869,8,3.0,2,Medium,Positive,1,1.0,0,1.0,1.0,0.0,0.0,0,0,0
19945,SYSTEM,For how many nights and how many people will be staying?,Booking-Request,,,,,,Booking,Request,,869,9,,11,Medium,Neutral,0,1.0,0,0.8181818181818182,0.0909090909090909,0.3636363636363636,0.5454545454545454,1,0,0
19946,USER,I need it for 7 people for 4 nights staring from Tuesday please.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,869,10,3.0,13,Medium,Positive,1,1.0,1,0.9230769230769232,0.2307692307692307,0.3076923076923077,0.3846153846153846,0,0,0
19947,SYSTEM,"I was unable to book that, would you like me to try something else?",general-reqmore,,,,,,general,reqmore,,869,11,,14,Medium,Positive,0,1.0,1,0.9285714285714286,0.2142857142857142,0.5,0.4285714285714285,1,0,0
19948,USER,Yes please and in the same price range.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,869,12,3.0,8,Medium,Positive,1,1.0,0,1.0,0.125,0.375,0.5,0,0,0
19949,SYSTEM,Okay I was able to book you into the Marriott Hotel and your reference number is CQE0WWXH.,Booking-Book,,,,,,Booking,Book,,869,13,,17,Medium,Positive,0,1.0,0,1.0,0.2352941176470588,0.4117647058823529,0.5294117647058824,0,0,0
19950,USER,Do they require a security deposit at the time of booking?,,3.0,3.0,3.0,,,,,3.0,869,14,3.0,11,Medium,Positive,0,1.0,1,1.0,0.1818181818181818,0.6363636363636364,0.5454545454545454,1,0,0
19951,SYSTEM,A security deposit of 50 GBP per night is required. Would you like any more information?,,,,,,,,,,869,15,,16,Medium,Positive,0,1.0,0,1.0,0.25,0.5,0.375,1,0,0
19952,USER,Can you tell me if they have a restaurant or bar on-site?,,3.0,3.0,3.0,,,,,3.0,869,16,3.0,12,Medium,Neutral,0,1.0,1,1.0,0.0833333333333333,0.6666666666666666,0.6666666666666666,1,0,0
19953,SYSTEM,There is a bar and restaurant attached to the hotel. Can I help you with anything else?,,,,,,,,,,869,17,,17,Medium,Positive,0,1.0,0,1.0,0.1764705882352941,0.5294117647058824,0.5882352941176471,1,0,0
19954,USER,will my grandson be allowed to stay there?,,3.0,3.0,3.0,,,,,3.0,869,18,3.0,8,Medium,Neutral,0,1.0,0,1.0,0.25,0.5,0.5,1,0,0
19955,SYSTEM,Children are allowed at the hotel. Would you like to make a reservation?,,,,,,,,,,869,19,,13,Medium,Positive,0,1.0,0,1.0,0.1538461538461538,0.6153846153846154,0.4615384615384615,1,0,0
19956,USER,Thank you so much for your help.,general-thank,3.0,3.0,4.0,,,general,thank,3.33,869,20,3.33,7,High,Positive,1,1.0,1,1.0,0.1428571428571428,0.4285714285714285,0.5714285714285714,0,0,0
19957,SYSTEM,Will you be needing anything else today?,general-reqmore,,,,,,general,reqmore,,869,21,,7,Medium,Neutral,0,1.0,0,1.0,0.2857142857142857,0.4285714285714285,0.4285714285714285,1,0,0
19958,USER,Nope. You have been so helpful. Thank you!,general-thank,4.0,3.0,3.0,,,general,thank,3.33,869,22,3.33,8,High,Positive,1,1.0,1,1.0,0.375,0.5,0.5,0,1,0
19959,USER,OVERALL,,4.0,3.0,3.0,,,,,3.33,869,23,3.33,1,High,Neutral,0,1.0,0,1.0,0.0,0.0,0.0,0,0,0
20316,USER,"Well hello there, I'm on a budget and I'm wondering if there are any hotels in the moderate price range that offer free parking",Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,884,0,3.0,24,Medium,Positive,0,2.0,1,0.9583333333333334,0.1666666666666666,0.4166666666666667,0.4166666666666667,0,0,0
20317,SYSTEM,"Yes there are. In fact we have some listed in every area. What area, in particular, would like me to check?",Hotel-Request,,,,,,Hotel,Request,,884,1,,21,Medium,Positive,0,1.0,0,0.9523809523809524,0.238095238095238,0.5714285714285714,0.4761904761904761,1,0,0
20318,USER,Let's start with hotels in the centre. Which ones do you recommend?,Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,884,2,3.0,12,Medium,Positive,0,1.0,0,1.0,0.1666666666666666,0.5,0.5,1,0,0
20319,SYSTEM,Unfortunately it doesn't look like there are any hotels in the centre that meet those requirements.,Hotel-NoOffer,,,,,,Hotel,NoOffer,,884,3,,16,Medium,Negative,0,3.0,3,1.0,0.125,0.5,0.5625,0,0,0
20320,USER,"OK, how about the north then?",Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,884,4,3.0,6,Medium,Neutral,0,1.0,0,1.0,0.3333333333333333,0.3333333333333333,0.5,1,0,0
20321,SYSTEM,What is your preference on star rating ?,Hotel-Request,,,,,,Hotel,Request,,884,5,,8,Medium,Neutral,0,1.0,0,1.0,0.25,0.5,0.5,1,0,0
20322,USER,I don't care. As longs as it is moderately priced.,,3.0,3.0,2.0,3.0,,,,2.75,884,6,2.71,10,Low,Negative,0,1.5,1,1.0,0.5,0.4,0.6,0,0,0
20323,SYSTEM,what star rating do you prefer?,Hotel-Request,,,,,,Hotel,Request,,884,7,,6,Medium,Neutral,0,1.0,0,1.0,0.3333333333333333,0.5,0.5,1,0,0
20324,USER,"I am looking in the moderate price range, stars don't matter.",,3.0,3.0,2.0,2.0,,,,2.5,884,8,2.58,11,Low,Neutral,0,1.0,0,1.0,0.2727272727272727,0.1818181818181818,0.4545454545454545,0,0,0
20325,SYSTEM,"Okay, how about the acorn guest house?",Hotel-Recommend,,,,,,Hotel,Recommend,,884,9,,7,Medium,Positive,0,1.0,0,1.0,0.4285714285714285,0.2857142857142857,0.4285714285714285,1,0,0
20326,USER,Would there be a parking facility onsite at the hotel?,,3.0,3.0,3.0,3.0,,,,3.0,884,10,3.0,10,Medium,Neutral,0,1.0,0,1.0,0.2,0.6,0.5,1,0,0
20327,SYSTEM,There is currently no parking available at the Acorn Guest House for guest. Does this work for you?,,,,,,,,,,884,11,,18,Medium,Negative,0,1.0,1,0.9444444444444444,0.1666666666666666,0.4444444444444444,0.5,1,0,0
20328,USER,That will work can you book that for three nights starting on thursday.,Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,884,12,3.0,13,Medium,Neutral,0,2.0,2,1.0,0.0769230769230769,0.5384615384615384,0.5384615384615384,0,0,0
20329,SYSTEM,How many people?,Booking-Request,,,,,,Booking,Request,,884,13,,3,Medium,Neutral,0,1.0,0,1.0,0.3333333333333333,0.0,0.3333333333333333,1,0,0
20330,USER,"Sorry, I don't actually need to make a reservation. I just need to know the postcode, hotel type, and whether they have internet.",Hotel-Request,3.0,3.0,2.0,2.0,,Hotel,Request,2.5,884,14,2.58,23,Low,Negative,0,1.0,1,0.8695652173913043,0.3043478260869565,0.3043478260869565,0.4782608695652174,0,0,0
20331,SYSTEM,It's a guesthouse. The post code is cb41da. I can confirm that they do have internet services.,Hotel-Inform,,,,,,Hotel,Inform,,884,15,,17,Medium,Neutral,0,1.0,3,1.0,0.2941176470588235,0.4705882352941176,0.5882352941176471,0,0,0
20332,USER,Does the hotel accept MasterCard for payment?,,3.0,3.0,3.0,3.0,,,,3.0,884,16,3.0,7,Medium,Positive,0,1.0,0,1.0,0.2857142857142857,0.2857142857142857,0.4285714285714285,1,0,0
20333,SYSTEM,The hotel accepts all major credit cards. May I assist you with anything else?,,,,,,,,,,884,17,,14,Medium,Positive,0,1.0,0,1.0,0.2857142857142857,0.3571428571428571,0.3571428571428571,1,0,0
20334,USER,Great thanks. Im also looking for an african restaurant on the north side of town,Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,884,18,3.0,15,Medium,Positive,0,1.0,0,1.0,0.2,0.3333333333333333,0.3333333333333333,0,0,0
20335,SYSTEM,I do not have an African place in that area. Would you like me to try another place?,Restaurant-Request,,,,,,Restaurant,Request,,884,19,,18,Medium,Positive,0,1.0,1,1.0,0.2222222222222222,0.6111111111111112,0.5555555555555556,1,0,0
20336,USER,I would like an Indian restaurant for Sunday then.,Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,884,20,3.0,9,Medium,Positive,0,1.0,0,1.0,0.4444444444444444,0.4444444444444444,0.3333333333333333,0,0,0
20337,SYSTEM,"The Nirala is a moderate priced Indian restaurant, and Royal Spice is a cheap Indian restaurant. Do you have a preference?",,,,,,,,,,884,21,,21,Medium,Neutral,0,1.0,0,0.8095238095238095,0.3809523809523809,0.4761904761904761,0.4761904761904761,1,0,0
20338,USER,Does The Nirala offer outdoor seating as well?,,3.0,3.0,3.0,3.0,,,,3.0,884,22,3.0,8,Medium,Positive,0,1.0,0,1.0,0.375,0.25,0.375,1,0,0
20339,SYSTEM,"No, the Nirala does not offer outdoor seating. Which restaurant are you interested in?",,,,,,,,,,884,23,,14,Medium,Positive,0,1.0,0,1.0,0.2857142857142857,0.3571428571428571,0.4285714285714285,1,0,0
20340,USER,the moderately priced one,Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,884,24,3.0,4,Medium,Neutral,0,1.0,0,1.0,0.5,0.5,0.25,0,0,0
20341,SYSTEM,How many people in your party?,Booking-Request,,,,,,Booking,Request,,884,25,,6,Medium,Positive,0,1.0,0,1.0,0.1666666666666666,0.1666666666666666,0.5,1,0,0
20342,USER,There are 2 people total.,,3.0,3.0,3.0,3.0,,,,3.0,884,26,3.0,5,Medium,Neutral,0,1.0,0,1.0,0.2,0.4,0.4,0,0,0
