index,Speaker,Text,Domain-Intent,Rating 1,Rating 2,Rating 3,Rating 4,Rating 5,Domain,Intent,ConvID,TextLength
2135,SYSTEM,Is there anything else you need today?,general-reqmore,,,,,,general,reqmore,90,38
2473,SYSTEM,The University Arms is located in the Centre. I have also booked you a taxi. Look for a Red Volvo. The taxi's contact number is 07835109126. Will you need anything else?,general-reqmore,,,,,,general,reqmore,105,169
2881,SYSTEM,"I tried again, but there may be some technical difficulty.None of the reservations I've tried are working. I tried for every time between your requests. Can I help with anything else?",general-reqmore,,,,,,general,reqmore,122,183
2949,SYSTEM,"sure, what would you like to know?",general-reqmore,,,,,,general,reqmore,125,34
3329,SYSTEM,"Thank you for allowing me to assist you today. If there's anything else you might need don't hesitate in the future to contact us, we look forward to helping you!",general-reqmore,,,,,,general,reqmore,141,162
3441,SYSTEM,Can I look up anything else for you?,general-reqmore,,,,,,general,reqmore,146,36
3461,SYSTEM,The address is Cambridge City Football Club Milton Road Chesterton. The postcode is cb41uy. The phone number is 01223363270. Is there anything else I can do for you?,general-reqmore,,,,,,general,reqmore,147,165
3493,SYSTEM,"saint johns chop house is located at 21-24 northampton street. Its phone number is 01223 353110 and the postcode is CB30AD, Is there anything else I can help you with?",general-reqmore,,,,,,general,reqmore,149,167
4183,SYSTEM,Would you like a reference number?,general-reqmore,,,,,,general,reqmore,179,34
4893,SYSTEM,"The Backstreet Bistro's address is 2 Sturton Street City Centre, postcode is C.B 1, 2 Q.A and the phone number is 01223 306306. Anything else I can help you with?",general-reqmore,,,,,,general,reqmore,210,162
6127,SYSTEM,"Okay, anything else I can help with?",general-reqmore,,,,,,general,reqmore,264,36
6239,SYSTEM,I can help! What are you looking for?,general-reqmore,,,,,,general,reqmore,269,37
6389,SYSTEM,Do you need any further assistance?,general-reqmore,,,,,,general,reqmore,274,35
6791,SYSTEM,"Yes, what do you have in mind?",general-reqmore,,,,,,general,reqmore,294,30
6867,SYSTEM,"sure, do you need a train to get here?",general-reqmore,,,,,,general,reqmore,297,38
7649,SYSTEM,What information are you looking for?,general-reqmore,,,,,,general,reqmore,331,37
7831,SYSTEM,Anything else today?,general-reqmore,,,,,,general,reqmore,339,20
7975,SYSTEM,Sure! The phone number is 01223259988. The address is Doubletree by Hilton Cambridge Granta Place Mill Lane postcode cb21rt. Is there anything else I can help you with?,general-reqmore,,,,,,general,reqmore,347,168
8175,SYSTEM,Can I be of further assistance today?,general-reqmore,,,,,,general,reqmore,355,37
8321,SYSTEM,"I apologize, but the are no hotels available that meet the following criteria: free parking, moderate price range, 4-stars. Would you like me to change the search criteria?",general-reqmore,,,,,,general,reqmore,362,172
8569,SYSTEM,Can I look up anything else for you?,general-reqmore,,,,,,general,reqmore,372,36
8591,SYSTEM,The Acorn Guest house is a beautiful 4-star guest house. They do offer internet and parking. Would you like me to provide their contact information for future reference?,general-reqmore,,,,,,general,reqmore,373,169
8709,SYSTEM,Is there anything else you may need ?,general-reqmore,,,,,,general,reqmore,378,37
8939,SYSTEM,You're in luck there is one portuguese restaurant in the centre. The nandos city centre is a great place to eat. Would you like more information or book a table?,general-reqmore,,,,,,general,reqmore,388,161
9721,SYSTEM,"I believe the Alpha-Milton Guest House might meet your needs. It's moderately priced in the north, 3 stars, with no internet or parking. Would you like more information?",general-reqmore,,,,,,general,reqmore,421,169
10059,SYSTEM,What price range would you like?,general-reqmore,,,,,,general,reqmore,435,32
10887,SYSTEM,Ok. Do you need anything else then?,general-reqmore,,,,,,general,reqmore,471,35
10967,SYSTEM,The arbury lodge guesthouse is a 4 star hotel that offers free parking. You can reach their front desk at 01223364319. Can I assist you with anything else?,general-reqmore,,,,,,general,reqmore,475,155
11425,SYSTEM,Do you need help with anything else?,general-reqmore,,,,,,general,reqmore,496,36
11577,SYSTEM,There are two pizza express locations in the centre. One in Regent Street City Centre and the other in Jesus Lane Fen Ditton. Would one of those work for you?,general-reqmore,,,,,,general,reqmore,502,158
12023,SYSTEM,Anything else I can do for you?,general-reqmore,,,,,,general,reqmore,521,31
12159,SYSTEM,"There are two moderately priced restaurants in the north part of town, Golden Wok, a Chinese restaurant, and The Nirala, an Indian restaurant. Would you like more information on either of these?",general-reqmore,,,,,,general,reqmore,528,194
12321,SYSTEM,"Okay, the yippee noodle bar is at 40428 King Street City Centre postal code cb11lh and it's number is 01223518111. Is there anything else I can help you with?",general-reqmore,,,,,,general,reqmore,535,158
12857,SYSTEM,Sure. It's 01223575122. Anything else?,general-reqmore,,,,,,general,reqmore,557,38
13853,SYSTEM,"Certainly. Cityroomz is in the centre of town, and their address is Sleeperz Hotel, Station Road, postcode cb12tz. Their phone number is 01223304050. Can I help with anything else?",general-reqmore,,,,,,general,reqmore,604,180
14007,SYSTEM,Can I help you with anything further?,general-reqmore,,,,,,general,reqmore,610,37
14851,SYSTEM,the huntingdon Marriott is a 4 star hotel on the west side. It is in Hinchinbrook business park and the phone number is 01480446000. Can I help with anything else?,general-reqmore,,,,,,general,reqmore,647,163
14915,SYSTEM,"Certainly, the phone number for the Curry Garden restaurant is 01223302330 and the address is 106 Regent Street City Centre. May I help you with anything else today?",general-reqmore,,,,,,general,reqmore,651,165
15035,SYSTEM,"Can I assist you further, today?",general-reqmore,,,,,,general,reqmore,656,32
15171,SYSTEM,"There are 3 options in the centre area with european food. Eraina is located at Free School Lane City Centre, postcode cb23rh. Would you like info on the others also?",general-reqmore,,,,,,general,reqmore,662,166
15241,SYSTEM,I have confirmed your taxi departing from allenbell at 21:15 to shanghai family restaurant. The contact number is 07779063338. Is there anything else we can help you with?,general-reqmore,,,,,,general,reqmore,664,171
15297,SYSTEM,Anything else I can do for you?,general-reqmore,,,,,,general,reqmore,666,31
15639,SYSTEM,I am sorry something more specific?,general-reqmore,,,,,,general,reqmore,680,35
15649,SYSTEM,"I recommend great saint mary's church, they are at market square, postal cb23pq, phone is 01223350914, entrance fee is 2 pounds but it is worth the admission. Any further questions?",general-reqmore,,,,,,general,reqmore,680,181
15839,SYSTEM,Let me know what else you need .,general-reqmore,,,,,,general,reqmore,689,32
16621,SYSTEM,I have it right here,general-reqmore,,,,,,general,reqmore,723,20
16761,SYSTEM,You're all set. A white ford has been reserved to take you to the yu garden by your 13:00 reservation. The number is 07050800030. Do you need anything else?,general-reqmore,,,,,,general,reqmore,729,156
16823,SYSTEM,What information are you looking for?,general-reqmore,,,,,,general,reqmore,732,37
16842,USER,what do you want to know?,general-reqmore,3,3,4,3,,general,reqmore,733,25
17849,SYSTEM,"Alright, I got a yellow Toyota taxi to take you from the Alexander to All Saints Church. The taxi contact number is 07449269313. Anything else you need today?",general-reqmore,,,,,,general,reqmore,777,158
17929,SYSTEM,"There are 4 in the price range you asked for: Charlie Chan, Rice House, The Lucky Star and the Golden house. Would you like more information on one of these ?",general-reqmore,,,,,,general,reqmore,781,158
17961,SYSTEM,"I have confirmed your taxi leaving Anatolia at 9:45, a red volkswagen will be picking you up. Their contact number is 07212861287. Can I assist you with anything else?",general-reqmore,,,,,,general,reqmore,782,167
17979,SYSTEM,"the lynne strover gallery is located at 23 high street, fen ditton. their phone number is 01223295264. the admission is free. would you like help with something else?",general-reqmore,,,,,,general,reqmore,783,166
18187,SYSTEM,Can I look up anything else for you?,general-reqmore,,,,,,general,reqmore,791,36
18769,SYSTEM,"TR6691 leaves peterborough at 11:48 and arrives in cambridge at 12:38. Your total for 2 ticketsis 33GBP, payable at the station, and the confirmation is 5W98EJ2Y. Is there anything else?",general-reqmore,,,,,,general,reqmore,817,186
19155,SYSTEM,"OKay, Do you need any more info then?",general-reqmore,,,,,,general,reqmore,834,37
19181,SYSTEM,Sorry about the mixup. A yellow ford will take you to la mimosa in time for your reservation. Their contact number is 07669331804. Anything else I can do for you?,general-reqmore,,,,,,general,reqmore,835,162
19265,SYSTEM,"I have booked your taxi. Your car is a blue volkswagen, they can be reached at at 07653689405 if you have any questions. Can I assist you with anything else?",general-reqmore,,,,,,general,reqmore,838,157
19327,SYSTEM,Sure the Bloomsbury is located at Crowne Plaza Hotel 20 Downing Street and their postcode and telephone number are cb23dt and 08719429180 respectively. Is there anything else you need?,general-reqmore,,,,,,general,reqmore,842,184
19783,SYSTEM,"Okay, how can I help you?",general-reqmore,,,,,,general,reqmore,863,25
20797,SYSTEM,"I like sheep's green and lammas land park fen causeway, because I can pet all of the nice soft pretty animals. Would you like to play with the animals too?",general-reqmore,,,,,,general,reqmore,901,155
21083,SYSTEM,Would you like more information?,general-reqmore,,,,,,general,reqmore,913,32
21107,SYSTEM,Anything else I can help you with?,general-reqmore,,,,,,general,reqmore,914,34
21371,SYSTEM,"A museum wasnt picked, but i would recommend the cambridge museum of technology, the postal code is cb58ld and the number is 01223368650, may I help with anything else.",general-reqmore,,,,,,general,reqmore,925,168
21485,SYSTEM,Would you like anything else?,general-reqmore,,,,,,general,reqmore,930,29
21815,SYSTEM,Can I help with anything else today?,general-reqmore,,,,,,general,reqmore,945,36
21823,SYSTEM,Great! What can I help you with?,general-reqmore,,,,,,general,reqmore,946,32
21953,SYSTEM,Do you need anything else?,general-reqmore,,,,,,general,reqmore,951,26
22355,SYSTEM,Did you need anything further today?,general-reqmore,,,,,,general,reqmore,967,36
22427,SYSTEM,"Okay, I went ahead and booked that for you. You will be in a red volkswagen, and the contact number is 07277320157. Is there anything else I can assist you with today?",general-reqmore,,,,,,general,reqmore,970,167
22935,SYSTEM,"There is a known system glitch within dialogue systems where some things cannot be booked, the hotel can be reached at 01223425478, I apologize any other questions today?",general-reqmore,,,,,,general,reqmore,992,170
22987,SYSTEM,Dojo Noodle bar is located at 40210 Millers Yard City Centre and their phone number is 01223 363471. Is there anything else that I can help you with today?,general-reqmore,,,,,,general,reqmore,994,155
42,USER,"No, I wanted to check things out during the day time. But thanks for making sure.",general-thank,3,2,3,,,general,thank,1,81
52,USER,"Great, thank you. Can you also help me find something fun for me to do while I am in town?",general-thank,3,4,4,,,general,thank,2,90
386,USER,"Thank you, that is everything, sorry for being so annoying in the process.",general-thank,4,4,4,1,,general,thank,15,74
406,USER,"Yes, that would work quote well. I won't be needing a ticket just yet, though. Thank you!",general-thank,3,4,3,3,,general,thank,16,89
850,USER,Thank you - and sorry for any confusion. I appreciate your patience. Goodbye.,general-thank,3,3,3,,,general,thank,36,77
868,USER,"No that will be all, thanks for all of your help. Sorry I was such a bother",general-thank,2,2,2,3,,general,thank,37,75
1248,USER,"Actually, I don't need tickets at this time. Thanks for your help, I'm all set!",general-thank,4,3,3,,,general,thank,54,79
1298,USER,Thank you very much! That was everything i needed. Take care and have a great day.,general-thank,4,4,4,,,general,thank,56,82
1312,USER,Thank you. Now I would like to party all night at a good night club. Can you help with that?,general-thank,3,4,3,4,3,general,thank,57,92
1776,USER,Great. Thank you!,general-thank,3,4,3,3,,general,thank,76,17
1824,USER,"Thank you but I will book it myself. This is all I needed, you were great thanks again!!",general-thank,4,3,3,,,general,thank,78,88
1894,USER,I do not believe I need a reservation. I have everything I need today. Thank you.,general-thank,3,3,2,,,general,thank,80,81
2412,USER,You too! Thanks.,general-thank,3,3,3,3,,general,thank,102,16
2764,USER,Thank you. Can you please confirm for me that the guesthouse you booked for me is moderately priced?,general-thank,3,3,4,3,,general,thank,117,100
3092,USER,You have helped me with everything I need today. Thank you! That will be all.,general-thank,4,3,4,3,,general,thank,131,77
3440,USER,No thank you.,general-thank,3,3,2,3,,general,thank,146,13
4544,USER,Yes. Thank you.,general-thank,3,3,3,,,general,thank,195,15
5000,USER,"Oh, I don't need a reservation. I just needed their information so I can go by. Thank you. Have a good day. Goodbye.",general-thank,3,2,3,,,general,thank,215,116
