speaker,text,domain-intent,rating 1,rating 2,rating 3,rating 4,rating 5,domain,intent,avg_rating,conv_ID,turn_id,wt_avg_rating,word_count,satisfaction_rating
SYSTEM,My pleasure. Have a good day.,general-welcome,,,,,,general,welcome,,815,29,,6,Medium
USER,"Thanks, you too.",general-thank,3.0,4.0,3.0,,,general,thank,3.33,815,30,3.33,3,High
USER,OVERALL,,3.0,3.0,4.0,,,,,3.33,815,31,3.33,1,High
USER,Please book me a taxi to club salsa after 01:30.,Taxi-Inform,3.0,3.0,3.0,4.0,,Taxi,Inform,3.25,816,0,3.13,10,Medium
SYSTEM,I can book you a taxi to club salsa at 1:30. Where do you need to be picked up?,Taxi-Request,,,,,,Taxi,Request,,816,1,,19,Medium
USER,I am at saint john's college.,Taxi-Inform,2.0,3.0,2.0,3.0,,Taxi,Inform,2.5,816,2,2.42,6,Low
SYSTEM,What time would you like to arrive by?,Train-Request,,,,,,Train,Request,,816,3,,8,Medium
USER,I want to arrive by 02:30.,Train-Inform,3.0,3.0,3.0,3.0,,Train,Inform,3.0,816,4,3.0,6,Medium
SYSTEM,"Before booking, please confirm either your arrival or departure time. There are 2 different times stated, so I want to be sure before reserving.",Taxi-Request,,,,,,Taxi,Request,,816,5,,24,Medium
USER,I'm sorry for the mixup. I want to leave after 01:30.,Taxi-Inform,3.0,3.0,2.0,3.0,,Taxi,Inform,2.75,816,6,2.71,11,Low
SYSTEM,Booking completed! Anything else I can help with? Booked car type : yellow ford Contact number : 07427696778,Taxi-Inform,,,,,,Taxi,Inform,,816,7,,18,Medium
USER,Do the taxis accept Mastercard?,,3.0,3.0,3.0,4.0,,,,3.25,816,8,3.13,5,Medium
SYSTEM,"Yes, Mastercard is an accepted form of payment. Do you need anything else today?",,,,,,,,,,816,9,,14,Medium
USER,Will I be able to change or cancel my booking later on?,,3.0,3.0,2.0,3.0,,,,2.75,816,10,2.71,12,Low
SYSTEM,You can cancel for free 24 hours in advance and it's 10 GBP after that time frame. Thanks for talking with me. Good bye.,,,,,,,,,,816,11,,24,Medium
USER,I should have asked if it's allowed to change the taxi reservation if my itinerary changes?,,3.0,3.0,3.0,2.0,,,,2.75,816,12,2.87,16,Medium
SYSTEM,"After the 24hours cancelling period, you can only make minor changes like pickup and dropoff Would that work for you ?",,,,,,,,,,816,13,,21,Medium
USER,Thanks! That would be all.,general-thank,3.0,3.0,2.0,3.0,,general,thank,2.75,816,14,2.71,5,Low
USER,OVERALL,,3.0,3.0,3.0,2.0,,,,2.75,816,15,2.87,1,Medium
USER,I would like to find a train leaving from Peterborough.,Train-Inform,3.0,3.0,3.0,3.0,,Train,Inform,3.0,817,0,3.0,10,Medium
SYSTEM,There are many! What day will you be traveling?,Train-Request,,,,,,Train,Request,,817,1,,9,Medium
USER,I will be leaving on Friday.,Train-Inform,3.0,2.0,3.0,3.0,,Train,Inform,2.75,817,2,2.71,6,Low
SYSTEM,The entries have now been narrowed down to 38. Where will you be departing and at what time do you want to leave?,Train-Request,,,,,,Train,Request,,817,3,,23,Medium
USER,"My itinerary isn't confirmed yet, so would I be able to change the train ticket later?",,3.0,2.0,2.0,3.0,,,,2.5,817,4,2.42,16,Low
SYSTEM,Changes aren't allowed; instead you have to buy a new ticket and request a refund. What are your preferred arrival and departure times?,,,,,,,,,,817,5,,23,Medium
USER,Two people going to cambridge. We'd like to arrive by 12:45. Please book 2 seats and give the refernce number.,Train-Request,3.0,3.0,3.0,3.0,,Train,Request,3.0,817,6,3.0,20,Medium
SYSTEM,"TR6691 leaves peterborough at 11:48 and arrives in cambridge at 12:38. Your total for 2 ticketsis 33GBP, payable at the station, and the confirmation is 5W98EJ2Y. Is there anything else?",general-reqmore,,,,,,general,reqmore,,817,7,,30,Medium
USER,Do you know if pets are allowed on the train?,,3.0,4.0,3.0,3.0,,,,3.25,817,8,3.29,10,Medium
SYSTEM,Yes. You can travel with up to 2 domestic pets. They must be in a carrier or leash. Would you like me to answer any further questions about the train or place you'd like to visit?,,,,,,,,,,817,9,,36,Medium
USER,Can I get a written confirmation for the train tickets?,,2.0,2.0,3.0,3.0,,,,2.5,817,10,2.42,10,Low
SYSTEM,You will receive one via email after booking. Do you require any more assistance?,,,,,,,,,,817,11,,14,Medium
USER,"Actually, I could use some help finding a theatre to visit in town while I am there.",Attraction-Inform,3.0,5.0,3.0,3.0,,Attraction,Inform,3.5,817,12,3.58,17,High
SYSTEM,Okay would you like a specific area?,Attraction-Request,,,,,,Attraction,Request,,817,13,,7,Medium
USER,"Yes, I'd like a place in the center of town, please.",Attraction-Inform,3.0,3.0,3.0,3.0,,Attraction,Inform,3.0,817,14,3.0,11,Medium
SYSTEM,There are four theatres in the centre that you could visit.,Attraction-Inform,,,,,,Attraction,Inform,,817,15,,11,Medium
USER,Which one would you recommend?,,3.0,2.0,3.0,3.0,,,,2.75,817,16,2.71,5,Low
SYSTEM,the cambridge corn exchange is one of our most popular theatre. Would you like any more information?,Attraction-Inform,,,,,,Attraction,Inform,,817,17,,17,Medium
USER,"Sure- what is the entrance fee, phone number, and postcode?",Attraction-Request,3.0,3.0,3.0,3.0,,Attraction,Request,3.0,817,18,3.0,10,Medium
SYSTEM,The phone number is 01223357851.,Attraction-Inform,,,,,,Attraction,Inform,,817,19,,5,Medium
USER,"And, what is the postcode and entrance fee, please?",Attraction-Request,3.0,3.0,3.0,3.0,,Attraction,Request,3.0,817,20,3.0,9,Medium
SYSTEM,"I'm sorry, the postcode is cb23qe, but the entrance fee is not listed online. You would have to call them at 01223357851.",Attraction-Inform,,,,,,Attraction,Inform,,817,21,,22,Medium
USER,"Okay thank you, thats all i need for now.",general-thank,4.0,3.0,4.0,3.0,,general,thank,3.5,817,22,3.58,9,High
USER,OVERALL,,3.0,3.0,4.0,3.0,,,,3.25,817,23,3.29,1,Medium
USER,I am looking forward to try a local restaurant in Cambridge and I have clowns cafe particularly in my mind. Can you assist to book a table for me?,Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,818,0,3.0,29,Medium
SYSTEM,I would be happy to help you book a table. What day do you need your reservation?,Booking-Request,,,,,,Booking,Request,,818,1,,17,Medium
USER,"Before I tell you that, I need to make sure you find a restaurant with vegetarian options.",,3.0,3.0,3.0,,,,,3.0,818,2,3.0,17,Medium
SYSTEM,The restaurant does not offer vegetarian dishes. Anything else I can do for you?,,,,,,,,,,818,3,,14,Medium
USER,I would like it for Sunday.,,3.0,3.0,3.0,,,,,3.0,818,4,3.0,6,Medium
SYSTEM,I need some additional information before I can book the table. How many people will be dining and at what time?,Booking-Request,,,,,,Booking,Request,,818,5,,21,Medium
USER,"Oh, I'll need a table for 5 at 11:45 on Sunday.",Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,818,6,3.0,11,Medium
SYSTEM,Booking was successful. The table will be reserved for 15 minutes. Reference number is : RMG9GA7O.,Booking-Book,,,,,,Booking,Book,,818,7,,16,Medium
USER,"Thank you, I also need to find a hotel with free wifi.",Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,818,8,3.0,12,Medium
SYSTEM,I'll be glad to help with that. Do you have a preference for the area or the price?,Hotel-Request,,,,,,Hotel,Request,,818,9,,18,Medium
USER,some place in the north with a 2 star rating.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,818,10,3.0,10,Medium
SYSTEM,The Ashley Hotel on Chesterton Road meets that criteria. How does that sound?,Booking-Inform,,,,,,Booking,Inform,,818,11,,13,Medium
USER,Is that a kid-friendly hotel or do they have a policy against kids as guests?,,3.0,3.0,3.0,,,,,3.0,818,12,3.0,15,Medium
SYSTEM,Children are always welcome at this hotel property. Can I book this for you?,,,,,,,,,,818,13,,14,Medium
USER,Do they offer a shuttle service to and from attractions?,,3.0,3.0,3.0,,,,,3.0,818,14,3.0,10,Medium
SYSTEM,"No, they don't have shuttle service here. Did you still want to make a reservation?",,,,,,,,,,818,15,,15,Medium
USER,"Great, can I get a room for 5 people for 3 nights on the same day?",Hotel-Inform,3.0,3.0,4.0,,,Hotel,Inform,3.33,818,16,3.33,16,High
SYSTEM,Done! Your reference number is IS1AYUCK. Can I help you with anything else?,Booking-Book,,,,,,Booking,Book,,818,17,,13,Medium
USER,"Yes, are you familiar with any of the attractions around The Ashley Hotel?",Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,818,18,3.0,13,Medium
SYSTEM,"I'm sorry, the computer system is currently down and I cannot search attractions for you. Can I help with anything else?",Attraction-NoOffer,,,,,,Attraction,NoOffer,,818,19,,21,Medium
USER,No thanks. I am all set. Goodbye.,general-thank,3.0,2.0,3.0,,,general,thank,2.67,818,20,2.67,7,Low
USER,OVERALL,,3.0,2.0,3.0,,,,,2.67,818,21,2.67,1,Low
USER,I'd like to find a place to stay with a zero star rating that has free wifi.,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,819,0,3.0,17,Medium
SYSTEM,We have 3 places that match your request. Do you have an area or price range you're looking at?,Hotel-Request,,,,,,Hotel,Request,,819,1,,19,Medium
USER,Not really except an expensive one.,,3.0,3.0,3.0,,,,,3.0,819,2,3.0,6,Medium
SYSTEM,"I'm sorry, there is not an expensive one. I do have a moderate hotel, Cityroomz, would you be interested in that?",Hotel-NoOffer,,,,,,Hotel,NoOffer,,819,3,,21,Medium
USER,What about one in the cheap price range?,Train-Request,3.0,3.0,4.0,,,Train,Request,3.33,819,4,3.33,8,High
SYSTEM,El Shaddai is a cheap guesthouse in the centre with a 0 star rating. There is also City Centre North B and B in the north area.,Hotel-Inform,,,,,,Hotel,Inform,,819,5,,27,Medium
USER,Do you know if there is a swimming pool there?,,3.0,3.0,3.0,,,,,3.0,819,6,3.0,10,Medium
SYSTEM,"Unfortunately, there is no swimming pool at El Shaddai. Would you like me to book a room for you?",,,,,,,,,,819,7,,19,Medium
USER,El Shaddai will do. Can you book me there for Wednesday?,Hotel-Inform,3.0,2.0,3.0,,,Hotel,Inform,2.67,819,8,2.67,11,Low
SYSTEM,"In order to complete your booking, can you tell me how many there are in your party and how many days you would like to stay?",Booking-Request,,,,,,Booking,Request,,819,9,,26,Medium
USER,"Just 1 person for 3 days ,Friday through Monday .",Hotel-Inform,3.0,3.0,4.0,,,Hotel,Inform,3.33,819,10,3.33,10,High
SYSTEM,"Friday through Monday would be 4 days, not 3. Would you like me to book you for the 4 days instead of 3?",Booking-Request,,,,,,Booking,Request,,819,11,,23,Medium
USER,"Oh, yes. That is fine. And can I get the post code for the guesthouse?",Hotel-Request,3.0,3.0,4.0,,,Hotel,Request,3.33,819,12,3.33,15,High
SYSTEM,"Of course, the post code is cb11eg.",Hotel-Inform,,,,,,Hotel,Inform,,819,13,,7,Medium
USER,Are you able to help me find a train on friday?,Train-Inform,3.0,3.0,4.0,,,Train,Inform,3.33,819,14,3.33,11,High
SYSTEM,Absolutely! I have over 400 trains on Friday! Where are you leaving from and going to?,Train-Request,,,,,,Train,Request,,819,15,,16,Medium
USER,"I need to go from Bishops Stortford to Cambridge, please.",Train-Inform,3.0,3.0,4.0,,,Train,Inform,3.33,819,16,3.33,10,High
SYSTEM,"What time would you like to travel? Oh, and did you need that hotel reservation made, or no?",Train-Request,,,,,,Train,Request,,819,17,,18,Medium
USER,"I would like to arrive in cambridge by 17:45. And no, I got the information I needed on the hotel for now, thanks.",Train-Inform,3.0,3.0,3.0,,,Train,Inform,3.0,819,18,3.0,23,Medium
SYSTEM,Train TR0465 arrives by 16:07 in Cambridge. Shall I book that for you now?,Train-OfferBook,,,,,,Train,OfferBook,,819,19,,14,Medium
USER,"No, just tell me the price, I'm not ready to commit to anything yet.",Train-Request,3.0,3.0,3.0,,,Train,Request,3.0,819,20,3.0,14,Medium
SYSTEM,The cost per ticket is 10.10 pounds for that route. Is there anything more I can assist you with?,general-reqmore,,,,,,general,reqmore,,819,21,,19,Medium
USER,Is Amex going to be an acceptable form of payment for this train ticket?,,3.0,3.0,3.0,,,,,3.0,819,22,3.0,14,Medium
SYSTEM,"Yes, AMEX is an accepted form of payment. Is this all for you today?",,,,,,,,,,819,23,,14,Medium
USER,I'm handicapped are they prepared to accommodate me on this train,,3.0,3.0,2.0,,,,,2.67,819,24,2.67,11,Low
SYSTEM,"Yes, the trains are wheelchair accessible. Do you have any more questions about the train station?",,,,,,,,,,819,25,,16,Medium
USER,"No, you've been great. Thanks for your time. Bye.",general-bye,3.0,3.0,3.0,,,general,bye,3.0,819,26,3.0,9,Medium
USER,OVERALL,,3.0,3.0,3.0,,,,,3.0,819,27,3.0,1,Medium
USER,Hi. I'm looking for something to do. Are there any entertainment attractions in the South part of town?,Attraction-Inform,4.0,3.0,3.0,,,Attraction,Inform,3.33,820,0,3.33,18,High
SYSTEM,"There is a cinema, museum, park, theatre and nightclub. Would you like information for any of these?",Attraction-Inform,,,,,,Attraction,Inform,,820,1,,17,Medium
USER,"Could you please give me the postcode, address and entrance free of a museum?",Attraction-Request,3.0,3.0,3.0,,,Attraction,Request,3.0,820,2,3.0,14,Medium
SYSTEM,Byard Art is a museum that has free admission. The address is 14 King's Parade and the postcode is cb21sj.,Attraction-Inform,,,,,,Attraction,Inform,,820,3,,20,Medium
USER,Thank you. I am also looking for a nice expensive hotel. It does not need internet. Can you help with that?,Hotel-Inform,3.0,3.0,3.0,,,Hotel,Inform,3.0,820,4,3.0,21,Medium
SYSTEM,There are a total of 5 different places to stay that are expensive. Is there a certain area of town you would like to stay in?,Hotel-Request,,,,,,Hotel,Request,,820,5,,26,Medium
USER,"No, and it also does not need free parking.",,3.0,2.0,3.0,,,,,2.67,820,6,2.67,9,Low
SYSTEM,Huntingdon Marriott Hotel and University Arms Hotel are both 4-star rated hotels. Would you prefer the West or the Center area of town?,Hotel-Select,,,,,,Hotel,Select,,820,7,,23,Medium
USER,I will stay in the west area of town.,,3.0,3.0,3.0,,,,,3.0,820,8,3.0,9,Medium
SYSTEM,"Ok, I will contact the Mariott and get you all set up.",Booking-Inform,,,,,,Booking,Inform,,820,9,,12,Medium
USER,"Okay, I will need to book for 8 people for 4 nights starting from Sunday.",Hotel-Inform,4.0,3.0,3.0,,,Hotel,Inform,3.33,820,10,3.33,15,High
SYSTEM,Your booking has been completed! Here is your reference number VJUBQ1YN. Can I assist you with anything else?,Booking-Book,,,,,,Booking,Book,,820,11,,18,Medium
USER,Could you let me know if the Mariott has a fitness center onsite?,,3.0,3.0,3.0,,,,,3.0,820,12,3.0,13,Medium
SYSTEM,"Yes, the Mariott does have a fitness center onsite. Anything else I can do for you?",,,,,,,,,,820,13,,16,Medium
USER,"Yes, I would also like a taxi to take me between the Marriot and the museum.",Taxi-Inform,3.0,3.0,3.0,,,Taxi,Inform,3.0,820,14,3.0,16,Medium
SYSTEM,I will need a departure time or an arrival time between the two locations.,Taxi-Request,,,,,,Taxi,Request,,820,15,,14,Medium
USER,Can you let me know if I I'm allowed to cancel my taxi at a later date?,,2.0,3.0,3.0,,,,,2.67,820,16,2.67,17,Low
SYSTEM,"You can cancel whenever, but it will cost money if you cancel late. Is there anything else i can do for you?",,,,,,,,,,820,17,,22,Medium
USER,Can you find out also if they have a lift?,,2.0,3.0,3.0,,,,,2.67,820,18,2.67,10,Low
SYSTEM,Yes there is a lift here. Would you like to make a reservation?,,,,,,,,,,820,19,,13,Medium
USER,"Oh, sorry! I would like to leave the museum by 11:15.",Taxi-Inform,2.0,3.0,3.0,,,Taxi,Inform,2.67,820,20,2.67,11,Low
SYSTEM,"You are all set for 11:15, the car will be a white audi and they can be reached at 07467849660",Taxi-Inform,,,,,,Taxi,Inform,,820,21,,20,Medium
USER,Thank you for all your help. I am all set now.,general-thank,4.0,3.0,3.0,,,general,thank,3.33,820,22,3.33,11,High
USER,OVERALL,,3.0,3.0,3.0,,,,,3.0,820,23,3.0,1,Medium
USER,Can you help me find Restaurant One Seven?,Restaurant-Inform,3.0,3.0,3.0,,,Restaurant,Inform,3.0,821,0,3.0,8,Medium
SYSTEM,"I have Restaurant One Seven located in Centre, phone number is 01223337766. Would you like for me to make a reservation for you?",Restaurant-Inform,,,,,,Restaurant,Inform,,821,1,,23,Medium
USER,Does this location serve alcohol?,,3.0,3.0,3.0,,,,,3.0,821,2,3.0,5,Medium
SYSTEM,The Restaurant One Seven does not serve alcohol. Would you like me to book you a table?,,,,,,,,,,821,3,,17,Medium
USER,Would someone with a disability be able to enter the restaurant with no problems?,,3.0,2.0,3.0,,,,,2.67,821,4,2.67,14,Low
SYSTEM,"This restaurant does not have wheelchair access, sorry. Would you like me to book a table for you?",,,,,,,,,,821,5,,18,Medium
USER,That would be great. Can you book a table for 3 at 11:45 on Friday?,Restaurant-Inform,3.0,3.0,4.0,,,Restaurant,Inform,3.33,821,6,3.33,15,High
SYSTEM,"All right, I've got you booked for Friday at 11:45 for 3 people. Would you like the reference number?",Booking-Book,,,,,,Booking,Book,,821,7,,19,Medium
USER,"Yes please, can I have the number?",,3.0,2.0,3.0,,,,,2.67,821,8,2.67,7,Low
SYSTEM,"Certainly, your Reference number is : EWOFBMJ3.",Booking-Book,,,,,,Booking,Book,,821,9,,7,Medium
USER,Could you please tell me whether Restaurant One Seven accepts Amex?,,3.0,2.0,3.0,,,,,2.67,821,10,2.67,11,Low
SYSTEM,"Yes, credit cards are accepted at Restaurant One Seven. Is there anything else I can assist you with?",,,,,,,,,,821,11,,18,Medium
USER,Thanks. That's everything for today.,general-thank,3.0,3.0,3.0,,,general,thank,3.0,821,12,3.0,5,Medium
SYSTEM,thank you for using our system.,general-bye,,,,,,general,bye,,821,13,,6,Medium
USER,Thank you. Goodbye.,general-bye,3.0,3.0,3.0,,,general,bye,3.0,821,14,3.0,3,Medium
USER,OVERALL,,3.0,3.0,3.0,,,,,3.0,821,15,3.0,1,Medium
USER,I would like to visit a college in the centre please.,Attraction-Inform,3.0,3.0,3.0,,,Attraction,Inform,3.0,822,0,3.0,11,Medium
SYSTEM,"There are 5 colleges in the centre. Christ's college is free, would you like more information on that?",Attraction-Inform,,,,,,Attraction,Inform,,822,1,,18,Medium
USER,Yes. I would like information on the other 4 colleges too.,,3.0,3.0,3.0,,,,,3.0,822,2,3.0,11,Medium
SYSTEM,Corpus Christi is at King's Parade and costs 2 pounds. The other 3 are free. Would you like their addresses?,Attraction-Inform,,,,,,Attraction,Inform,,822,3,,20,Medium
USER,"No the Corpus Christi will do, could you just give me the postcode for that also?",Attraction-Inform,2.0,2.0,2.0,,,Attraction,Inform,2.0,822,4,2.0,16,Low
SYSTEM,The postcode for Corpus Christi is cb21rh. Is there anything else I could help you with today?,Attraction-Inform,,,,,,Attraction,Inform,,822,5,,17,Medium
