index,Speaker,Text,Domain-Intent,Rating 1,Rating 2,Rating 3,Rating 4,Rating 5,Domain,Intent,avg_rating,ConvID,turn_id
20759,SYSTEM,"Yes, I have 3 in the moderate price range",Restaurant-Inform,,,,,,Restaurant,Inform,,900,27
20760,USER,"All right, just for fun, let's try one of those (though I expect they will not work either!).",,3.0,3.0,3.0,3.0,,,,3.0,900,28
20761,SYSTEM,I was not able to book that either. I am very sorry.,Booking-NoBook,,,,,,Booking,NoBook,,900,29
20762,USER,"Well, maybe you'll have better luck finding me a place to stay. I'm looking for something cheap, but still 4-star quality.",Hotel-Inform,3.0,3.0,3.0,2.0,,Hotel,Inform,2.75,900,30
20763,SYSTEM,"I have 8 that fit those parameters, would you like any special amenities?",Hotel-Request,,,,,,Hotel,Request,,900,31
20764,USER,Only other thing I would like is free parking.,Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,900,32
20765,SYSTEM,Are you looking to stay in a specific area?,Hotel-Request,,,,,,Hotel,Request,,900,33
20766,USER,Not really. Can you see if any of them are available for 4 nights starting from Thursday? It's for 5 people.,Hotel-Inform,3.0,2.0,3.0,3.0,,Hotel,Inform,2.75,900,34
20767,SYSTEM,It doesn't look like any of them are available for that day. Would you like to try another day or a shorter stay?,Booking-Request,,,,,,Booking,Request,,900,35
20768,USER,"Man, we are just not having much luck tonight, huh? Okay, can you see if there are any available for one night?",Hotel-Inform,3.0,3.0,3.0,1.0,,Hotel,Inform,2.5,900,36
20769,SYSTEM,I was able to book you at Charlie Chan's. Your reference # is ZWMR0D97. I also found you a room at Worth House for 1 night. Reference # is 0HEBRY1Y.,Booking-Book,,,,,,Booking,Book,,900,37
20770,USER,Would you know if they have an onsite spa?,,3.0,2.0,3.0,3.0,,,,2.75,900,38
20771,SYSTEM,They do not have a spa at Worth House. Do you have anything else I can help you with?,,,,,,,,,,900,39
20772,USER,Thank you. that is all for today.,general-thank,4.0,3.0,3.0,3.0,,general,thank,3.25,900,40
20773,SYSTEM,"you're welcome, anything else i can help you with?",general-reqmore,,,,,,general,reqmore,,900,41
20774,USER,"No, that is all I need. Thank you!",general-thank,3.0,3.0,3.0,3.0,,general,thank,3.0,900,42
20775,SYSTEM,You're welcome. Sorry I had such a hard time booking for you!,general-welcome,,,,,,general,welcome,,900,43
20776,USER,Don't sweat it. Thank you and Goodbye.,general-thank,2.0,2.0,2.0,3.0,,general,thank,2.25,900,44
20777,USER,OVERALL,,3.0,3.0,3.0,2.0,,,,2.75,900,45
20778,USER,"Hello, can you show me any moderately-priced restaurants in the Centre of town, please?",Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,901,0
20779,SYSTEM,"Yes, there are over 20 of various types, do you have any type of food that you are craving?",Restaurant-Request,,,,,,Restaurant,Request,,901,1
20780,USER,I am looking for Thai food.,Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,901,2
20781,SYSTEM,"I'm sorry, there isn't a Thai restaurant there. Any other ideas?",general-reqmore,,,,,,general,reqmore,,901,3
20782,USER,What about asian oriental?,Restaurant-Inform,3.0,3.0,3.0,2.0,,Restaurant,Inform,2.75,901,4
20783,SYSTEM,Yippee Noodle Bar meets your criteria. Would you like to book a table?,Restaurant-Inform,,,,,,Restaurant,Inform,,901,5
20784,USER,Do they serve alcohol?,,3.0,2.0,3.0,3.0,,,,2.75,901,6
20785,SYSTEM,"Yes, you can absolutely order alcohol at the Yippe Noodle Bar. Would you like me to go ahead and make reservations?",,,,,,,,,,901,7
20786,USER,Do they offer some sort of BYOB service there?,,3.0,2.0,3.0,2.0,,,,2.5,901,8
20787,SYSTEM,"BYOB is not allowed in the bar, sadly Would you like to make a reservation?",,,,,,,,,,901,9
20788,USER,Yes a table for four. Thank you,general-thank,4.0,3.0,3.0,3.0,,general,thank,3.25,901,10
20789,SYSTEM,What time and day were you plan on eating at the Yippee Noodle Bar?,Booking-Request,,,,,,Booking,Request,,901,11
20790,USER,"Actually, I don't need a reserved table after all. But, can I get their phone number please?",Restaurant-Request,2.0,1.0,2.0,2.0,,Restaurant,Request,1.75,901,12
20791,SYSTEM,"Sure, the number is 01223518111. Is there anything else I can assist you with?",general-reqmore,,,,,,general,reqmore,,901,13
20792,USER,Does this restaurant serve vegetarian food?,,3.0,3.0,3.0,3.0,,,,3.0,901,14
20793,SYSTEM,"I'm sorry, they do not have vegetarian options here. What else can I assist you with?",,,,,,,,,,901,15
20794,USER,"Yes, can you tell what parks are good in town?",Attraction-Inform,2.0,2.0,3.0,2.0,,Attraction,Inform,2.25,901,16
20795,SYSTEM,I sure can. There are five parks in town. Would you prefer to visit one in a particular part of town or are you open on the location?,Attraction-Inform,,,,,,Attraction,Inform,,901,17
20796,USER,Whatever park you think is the best one.,,3.0,3.0,3.0,3.0,,,,3.0,901,18
20797,SYSTEM,"I like sheep's green and lammas land park fen causeway, because I can pet all of the nice soft pretty animals. Would you like to play with the animals too?",general-reqmore,,,,,,general,reqmore,,901,19
20798,USER,"That sounds like it'll be fun to visit. What is the entrance fee, address, and phone number?",Attraction-Request,3.0,3.0,4.0,3.0,,Attraction,Request,3.25,901,20
20799,SYSTEM,"The free park is located at fen causeway, newnham road. The telephone number is 01223302580. May I help with anything else?",Attraction-Inform,,,,,,Attraction,Inform,,901,21
20800,USER,No. All set. Thanks.,general-thank,3.0,2.0,3.0,3.0,,general,thank,2.75,901,22
20801,USER,OVERALL,,3.0,2.0,3.0,3.0,,,,2.75,901,23
20802,USER,I'm looking for some type of entertainment venue in the centre of town.,Attraction-Inform,3.0,3.0,3.0,3.0,,Attraction,Inform,3.0,902,0
20803,SYSTEM,There is a vue cinema for your entertainment in the centre of town. Would you like the address?,Attraction-Inform,,,,,,Attraction,Inform,,902,1
20804,USER,"No, thank you. Is there a museum in the centre area?",Attraction-Inform,3.0,4.0,3.0,3.0,,Attraction,Inform,3.25,902,2
20805,SYSTEM,"The Broughton House Gallery is in the area and has no entrance fee, would you like the address?",Attraction-Inform,,,,,,Attraction,Inform,,902,3
20806,USER,"Yes, I would like the address, please.",Attraction-Request,4.0,3.0,3.0,3.0,,Attraction,Request,3.25,902,4
20807,SYSTEM,The address is 98 King Street. Can I help you with anything else?,Attraction-Inform,,,,,,Attraction,Inform,,902,5
20808,USER,"Yes, thanks, I'd like to find a restaurant in the same area. Do you have any listings that serve polynesian food?",Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,902,6
20809,SYSTEM,I found no polynesian restaurants in the centre of town,Restaurant-NoOffer,,,,,,Restaurant,NoOffer,,902,7
20810,USER,How about something in the cheap price range?,Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,902,8
20811,SYSTEM,there are 15 cheap priced restaurants in the centre. what type of food would you like?,Restaurant-Request,,,,,,Restaurant,Request,,902,9
20812,USER,Are any of them Italian?,Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,902,10
20813,SYSTEM,"Yes, as a matter of fact Pizza Hut, Ask, and Zizzi Cambridge all serve inexpensive Italian food. Do any of these interest you?",Restaurant-Select,,,,,,Restaurant,Select,,902,11
20814,USER,"Yes, they all do. But which ones have a vegetarian menu?",,3.0,3.0,3.0,3.0,,,,3.0,902,12
20815,SYSTEM,Zizzi Cambridge has vegetarian options on the menu. Do you want to book that restaurant?,,,,,,,,,,902,13
20816,USER,I would like to book Zizzi Cambridge for 6 people on Sunday at 16:15.,Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,902,14
20817,SYSTEM,I'm terribly sorry but Zizzi is booked at that time. Can I try at another time or on another day?,Booking-Request,,,,,,Booking,Request,,902,15
20818,USER,Is there anything available for 15:15?,Restaurant-Inform,3.0,3.0,3.0,2.0,,Restaurant,Inform,2.75,902,16
20819,SYSTEM,I've booked you at 15:15 on Sunday at Zizzi Cambridge. Anything else?,Booking-Book,,,,,,Booking,Book,,902,17
20820,USER,Do they have outdoor seating?,,3.0,3.0,3.0,3.0,,,,3.0,902,18
20821,SYSTEM,I'm afraid outdoor eating is not available here. Do you have additional questions about the restaurant?,,,,,,,,,,902,19
20822,USER,"Can I get the reference number, please?",,2.0,3.0,3.0,2.0,,,,2.5,902,20
20823,SYSTEM,"Yes, the reference number is ZLMXP05F.",Restaurant-Inform,,,,,,Restaurant,Inform,,902,21
20824,USER,Does Zizzi have a gluten free menu?,,3.0,3.0,3.0,3.0,,,,3.0,902,22
20825,SYSTEM,Yes the restaurant has gluten free options. Do you want me to make the reservation?,,,,,,,,,,902,23
20826,USER,Thank you very much for your help today!,general-thank,4.0,4.0,4.0,2.0,,general,thank,3.5,902,24
20827,SYSTEM,Is there anything else that I can help you with?,general-reqmore,,,,,,general,reqmore,,902,25
20828,USER,That was everything. Thanks!,general-thank,3.0,4.0,3.0,3.0,,general,thank,3.25,902,26
20829,USER,OVERALL,,4.0,4.0,4.0,2.0,,,,3.5,902,27
20830,USER,"Hello, can you recommend a cheap hotel with free parking, please?",Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,903,0
20831,SYSTEM,"Yes, I have found the Cambridge Belfry that is in the west part of town. Can I book this hotel for you?",Hotel-Inform,,,,,,Hotel,Inform,,903,1
20832,USER,Do they have free wifi as well as parking?,Hotel-Inform,3.0,2.0,3.0,3.0,,Hotel,Inform,2.75,903,2
20833,SYSTEM,"Yes, it has free internet and parking.",Hotel-Inform,,,,,,Hotel,Inform,,903,3
20834,USER,Is this a guesthouse?,,3.0,3.0,4.0,3.0,,,,3.25,903,4
20835,SYSTEM,"No, it's a hotel. Would you like to book your stay?",Hotel-Inform,,,,,,Hotel,Inform,,903,5
20836,USER,"I want to make sure, there is wifi at the hotel?",,3.0,3.0,4.0,3.0,,,,3.25,903,6
20837,SYSTEM,"Yes, The Cambridge Belfry offers free wifi. Does that sound like it would be good for you?",,,,,,,,,,903,7
20838,USER,"You know, the part of town doesn't so much matter, I'd really like to find a guesthouse with free wifi and parking.",Hotel-Inform,2.0,3.0,3.0,3.0,,Hotel,Inform,2.75,903,8
20839,SYSTEM,the cambridge belfry is in the cheap prise range would you like a booking?,Hotel-Inform,,,,,,Hotel,Inform,,903,9
20840,USER,Is it equipped with Wifi for guests?,,3.0,3.0,4.0,3.0,,,,3.25,903,10
20841,SYSTEM,"Yes, there is free wi fi for guests. Would you like me to book the hotel for you?",,,,,,,,,,903,11
20842,USER,Yes please.,,3.0,3.0,3.0,3.0,,,,3.0,903,12
20843,SYSTEM,"Great. How many people in your party, and what day will you be arriving?",Booking-Request,,,,,,Booking,Request,,903,13
20844,USER,There will be 8 of us for 2 nights starting saturday,Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,903,14
20845,SYSTEM,I am having an issue booking your hotel room for you.,Booking-NoBook,,,,,,Booking,NoBook,,903,15
20846,USER,How about switching it to 8 people for 1 night?,Hotel-Inform,3.0,3.0,3.0,3.0,,Hotel,Inform,3.0,903,16
20847,SYSTEM,I'm sorry that doesn't seem to be available. Would you like me to double check for a guesthouse?,general-reqmore,,,,,,general,reqmore,,903,17
20848,USER,Yes please try again.,,2.0,2.0,4.0,2.0,,,,2.5,903,18
20849,SYSTEM,Okay I was able to book you. Your booking was successful. Your Reference number is : 91SNR681.,Booking-Book,,,,,,Booking,Book,,903,19
20850,USER,Are there any fun places to go ?,,3.0,3.0,3.0,3.0,,,,3.0,903,20
20851,SYSTEM,"Lots of exciting things include 13 in the west area, and type of place in mind?",Attraction-Inform,,,,,,Attraction,Inform,,903,21
20852,USER,I'm thinking a museum.,Attraction-Inform,3.0,3.0,3.0,3.0,,Attraction,Inform,3.0,903,22
20853,SYSTEM,Can I recommend the cafe jello gallery.,Attraction-Recommend,,,,,,Attraction,Recommend,,903,23
20854,USER,"That sounds fun! Could you tell me the phone number, area, and entrance fee for cafe jello gallery?",Attraction-Inform,4.0,4.0,3.0,4.0,,Attraction,Inform,3.75,903,24
20855,SYSTEM,"Entrance is free. The phone number is 01223312112, and the area is the west.",Attraction-Inform,,,,,,Attraction,Inform,,903,25
20856,USER,I think that's all I need for today. Thanks. Goodbye.,general-thank,3.0,3.0,5.0,3.0,,general,thank,3.5,903,26
20857,USER,OVERALL,,4.0,3.0,4.0,4.0,,,,3.75,903,27
20858,USER,I need help finding an expensive place to eat in the west please.,Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,904,0
20859,SYSTEM,There are many options for expensive food in West Cambridge. Is there a specific type of food you would like?,Restaurant-Request,,,,,,Restaurant,Request,,904,1
20860,USER,"Yes, I would like eat Indian food, where I can eat Search Chicken Tikka Masala.",Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,904,2
20861,SYSTEM,"I'm sorry, there is nothing showing for Chicken Tikka Masala. There are however 5 expensive Indian restaurants in the west part of Cambridge. I would recommend the Rice Boat.",Restaurant-Recommend,,,,,,Restaurant,Recommend,,904,3
20862,USER,Does the restaurant offer vegetarian options?,,3.0,3.0,2.0,3.0,,,,2.75,904,4
20863,SYSTEM,Rice Boat does have vegetarian options. What time would you like me to book it?,,,,,,,,,,904,5
20864,USER,Will the restaurant accept my AMEX card?,,3.0,3.0,3.0,3.0,,,,3.0,904,6
20865,SYSTEM,"Yes, you may use your AMEX card. Do you have any other questions about the restaurant?",,,,,,,,,,904,7
20866,USER,Does this restaurant offer free Wifi for in-dining customers?,,3.0,3.0,3.0,3.0,,,,3.0,904,8
20867,SYSTEM,"Sorry, free WiFi is not available at The Rice Boat. Would you still like to make a reservation?",,,,,,,,,,904,9
20868,USER,I'd like to book the Rice Boat for 1 at 11:45 on Monday.,Restaurant-Inform,3.0,3.0,1.0,3.0,,Restaurant,Inform,2.5,904,10
20869,SYSTEM,You are booked for the Rice Boat on Monday at 11:45. Your reference number is S224QQ91. May I help you with anything else?,Booking-Book,,,,,,Booking,Book,,904,11
20870,USER,"No, I think that covers it. Thanks so much for your help!",general-thank,3.0,3.0,3.0,3.0,,general,thank,3.0,904,12
20871,USER,OVERALL,,3.0,4.0,3.0,3.0,,,,3.25,904,13
20872,USER,"Yes, I am looking for a place to dine. I would prefer the city centre and am looking for halal food.",Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,905,0
20873,SYSTEM,I am sorry I can find no place that serves that in the centre area. Would you like to try another area or food type?,Restaurant-Request,,,,,,Restaurant,Request,,905,1
20874,USER,Ok. Is there an Indian restaurant in the centre area.,Restaurant-Inform,3.0,3.0,4.0,3.0,,Restaurant,Inform,3.25,905,2
20875,SYSTEM,"There are five Indian restaurants in that area, what is your price-range?",Restaurant-Request,,,,,,Restaurant,Request,,905,3
20876,USER,I don't have a price range. Can you just recommend one of the five restaurants and tell me the postcode and the price range,Restaurant-Request,3.0,3.0,3.0,3.0,,Restaurant,Request,3.0,905,4
20877,SYSTEM,I apologize. There were 9 differrent indian restaurants in the centre of town. My recommendation would be Panahar. They are expensive. Their postcode is cb12lf. Anything else I can help with?,Restaurant-Inform,,,,,,Restaurant,Inform,,905,5
20878,USER,Do they offer delivery?,,3.0,2.0,3.0,3.0,,,,2.75,905,6
20879,SYSTEM,"No, delivery is not offered at this location. Is there anything else I can help you with?",,,,,,,,,,905,7
20880,USER,What is the post code for the expensive restaurant Panahar?,Restaurant-Request,3.0,2.0,3.0,3.0,,Restaurant,Request,2.75,905,8
20881,SYSTEM,The postcode is cb12lf. Is there anything else I can do for you?,general-reqmore,,,,,,general,reqmore,,905,9
20882,USER,Could you let me know whether Panahar serves alcohol?,,3.0,2.0,3.0,3.0,,,,2.75,905,10
20883,SYSTEM,There are no alcoholic beverages served at Panahar. Can I help you with something else?,,,,,,,,,,905,11
20884,USER,I'd like some information on theatre's in town.,Attraction-Inform,3.0,3.0,4.0,3.0,,Attraction,Inform,3.25,905,12
20885,SYSTEM,"There are five theatres in town, are you looking for something in the center of town as well?",Attraction-Inform,,,,,,Attraction,Inform,,905,13
20886,USER,"Yes, and i would also need a taxi to leave by 1:00.",Taxi-Inform,3.0,3.0,3.0,3.0,,Taxi,Inform,3.0,905,14
20887,SYSTEM,I would love to help! Where would you be coming from or going?,Taxi-Request,,,,,,Taxi,Request,,905,15
20888,USER,I need the taxi to pick me up at the theatre. But I suppose we should figure out exactly which theatre that is. You mentioned one in the centre?,Attraction-Inform,3.0,3.0,4.0,3.0,,Attraction,Inform,3.25,905,16
20889,SYSTEM,"Actually there are 4 theatres in the centre. ADC, Cambridge Arts, Mumford, and the Cambridge corn exchange.",Attraction-Inform,,,,,,Attraction,Inform,,905,17
20890,USER,How about Cambridge Arts?,,3.0,2.0,3.0,3.0,,,,2.75,905,18
20891,SYSTEM,Ok. And what is your destination?,Train-Request,,,,,,Train,Request,,905,19
20892,USER,"I would be going from Cambridge Arts to Panahar, leaving by 1:00. Can you please provide the postcode and phone number of Cambridge Arts as well?",Restaurant-Inform,3.0,3.0,3.0,3.0,,Restaurant,Inform,3.0,905,20
20893,SYSTEM,The postcode is cb23pj and the phone is 01223503333.,Attraction-Inform,,,,,,Attraction,Inform,,905,21
